gelukm;gelukv;educm;heightm;BMIm;healthm;consm;extram;agreem;emom;autom;riskym;Agem;educv;heightv;BMIv;healthv;consv;extrav;agreev;emov;autov;riskyv;Agev
1;2;2;180;23,148148;3;-0,18327;1,996641;2,039364;0,944742;1,014445;-1,360991;31;2;177;23,939482;4;0,36934;0,311473;-1,048497;0,57866;-0,869934;-0,503808;30
2;2;2;195;20,512821;3;-0,884716;0,443597;-0,796776;-0,399754;-0,213216;0,103649;38;2;179;18,726007;2;-0,046087;0,349181;0,84059;-0,364074;1,262443;-0,133112;34
2;2;2;178;24,302486;3;-0,332835;0,736864;-0,685609;-0,661408;-0,380057;0,262129;33;2;167;29,043709;2;0,078951;0,34869;0,069555;-0,35812;0,701175;0,069641;34
2;2;1;171;23,93899;2;0,633017;-0,625527;-0,659943;0,642528;0,443503;-0,013929;61;1;163;29,7339;3;0,62476;0,747028;-1,08396;-0,029044;-0,40183;0,156261;38
2;2;2;188;24,049343;3;0,078951;0,329836;0,271239;0,108261;-0,937585;0,065034;38;2;165;22,038567;3;-0,741707;0,330818;0,735498;0,075521;0,351746;0,173864;35
2;2;3;178;25,880571;3;-0,094657;0,18853;-0,40636;-0,10752;-0,120052;0,190504;40;2;173;21,383942;3;-0,351534;0,206893;-0,138768;-0,122423;0,1279;0,033551;34
2;2;1;196;24,468971;4;-0,190554;-0,503567;0,216185;0,211279;-0,144158;0,698906;38;1;179;23,719608;4;-0,762591;0,59605;-0,025741;-0,447817;-0,386083;0,373004;38
2;2;2;193;26,846357;4;-1,42154;0,064604;0,079351;-0,119854;0,397624;0,37112;37;2;168;26,57313;3;0,337285;0,055914;-0,39049;0,019075;0,062535;0,270627;39
2;2;3;192;25,499132;3;-0,618853;0,329836;-0,285398;-0,121856;-0,380057;-0,050618;34;3;163;21,453573;3;-0,084943;-0,077193;-0,39049;-0,230283;-0,27484;-0,446091;32
2;1;3;187;20,875633;4;-0,762591;-0,209808;0,311481;0,281169;0,986692;0,226257;35;2;163;18,818924;4;-0,064787;0,463434;-0,130833;0,100732;-0,098279;0,395264;29
1;1;2;176;27,440599;4;-1,163934;-0,504058;0,198453;0,002882;0,357773;0,504738;35;1;173;21,718065;4;-0,064058;0,472124;-0,675813;-0,283975;-0,655808;-1,983185;32
2;2;2;178;25,880571;3;-0,475116;0,046241;-0,267666;-0,326853;-0,628009;0,021438;36;1;170;31,141869;3;0,901065;1,163238;-0,271388;0,87797;0,121873;-4,286798;33
2;2;3;180;24,691359;4;0,191362;-0,503075;0,354879;0,209479;0,23681;0,028961;32;3;160;21,875;3;-0,189097;-0,238336;-0,529184;-0,041205;-0,064454;0,151809;33
1;1;2;190;23,545706;4;-0,618853;1,013242;-0,148564;0,566062;0,43145;0,634223;40;1;160;20,703125;3;-0,455688;0,321146;-0,00801;-0,130935;-0,098279;0,459023;31
2;2;2;173;24,391058;3;-0,723736;-0,804541;-0,303129;0,440203;0,62983;0,173864;38;2;173;22,720438;1;1,191454;-0,785196;-1,884383;-1,527533;-0,628009;0,123256;35
1;1;2;184;26,583176;3;-0,621038;0,178857;-0,017806;-0,080662;-0,005116;0,02138;33;1;175;19,265306;4;-0,321664;0,177874;-0,40636;-0,130781;-0,374031;-0,064036;30
2;2;2;195;24,983564;4;-0,321664;-0,085391;0,243712;0,065066;-0,413882;0,462529;34;2;172;27,041645;3;-0,630024;0,74752;-0,295194;0,020672;0,177472;0,43073;40
2;2;2;178;22,724403;4;0,345542;-1,337952;-0,287258;0,456918;0,685428;0,601704;36;2;179;21,847008;4;0,326114;0,330818;-0,303129;-0,316129;-0,187703;0,400474;30
1;1;1;178;26,827421;4;-0,053616;-0,086374;-0,312925;-0,615464;0,270635;0,38291;39;2;164;26,397978;3;0,048352;0,614413;-0,380694;-0,182182;-0,114026;0,281677;26
2;2;1;182;25,359257;4;0,080408;0,879644;-0,287258;-0,729986;-0,949638;0,175272;30;2;175;24,489796;3;0,47058;-1,090101;-0,150425;-0,351443;-0,011142;-0,010599;30
2;2;2;183;22,992624;3;-0,075958;-0,228663;-0,962997;-0,14456;-0,042681;0,418121;28;2;163;20,700817;3;0,902522;-0,540293;0,306701;-0,434343;-1,743066;-1,191344;26
2;1;2;184;20,675804;4;-0,619582;-0,237844;-0,025741;0,15436;0,276662;0,361859;31;1;163;18,442545;4;-0,197354;0,04575;-0,414296;-0,397846;-0,528819;-0,049478;31
2;2;3;173;25,059307;3;-0,208525;0,614413;0,235776;-0,209941;-0,640062;0,133686;46;2;162;20,195093;2;0,901065;-0,74847;0,75509;0,610409;0,617777;-0,160699;40
1;2;3;177;33,515274;4;-1,029182;-1,318606;0,232055;1,112603;0,673375;0,504298;35;3;172;23,323418;4;0,633017;0,879644;-0,493721;0,215039;-0,869934;0,067277;31
3;2;1;175;26,12245;2;-0,31195;-0,371934;-0,267666;-0,644029;-0,937585;0,149642;42;2;174;19,157087;3;0,080408;0,064604;-0,303129;0,18708;0,375852;0,102325;35
2;2;2;168;22,675737;3;0,212246;0,189513;0,031174;0,311063;-0,70912;0,001651;25;2;172;20,957273;3;-0,34182;0,878661;0,303546;-0,185521;0,661323;-0,059687;25
2;2;2;176;25,180784;3;0,080408;0,879644;-1,310015;-0,355525;-1,433489;0,386121;39;1;159;25,711008;3;0,059523;-0,218007;0,477702;-0,423074;0,927354;0,269544;36
2;2;2;186;22,835011;4;-0,205611;0,879644;0,735498;-0,067834;-0,267407;-3,003805;26;2;169;23,108435;3;0,385854;-0,464875;-0,513313;-0,159488;-1,445542;0,409778;26
3;2;2;176;26,472107;3;0,615046;-1,316641;0,477702;-1,124998;-0,144158;0,632298;35;1;165;23,875114;3;-0,207068;-0,200627;0,267518;0,199372;0,741027;0,225355;33
2;2;2;172;21,971336;3;0,326114;-0,180299;0,216185;0,464401;-0,08856;-0,390838;38;1;168;20,195578;2;0,040095;-0,485204;-0,529184;-0,832694;0,133926;0,681982;37
2;2;1;184;27,76465;3;-0,455688;0,168693;-0,249935;0,309673;-0,467194;0,2837;42;1;173;25,393431;3;-0,762591;0,054932;0,346943;-0,394554;0,574185;0,530121;38
1;1;2;185;24,543463;4;-0,208525;0,046241;-0,057482;-0,618849;0,121873;0,431755;32;2;180;19,135803;4;-0,496;-0,238336;-0,041612;-0,347996;0,121873;0,275521;36
1,5;1;2;180;25;3;0,919036;-0,767815;0,216185;1,490711;1,800485;-0,349992;34;2;170;21,799309;3;-0,18764;0,319671;-0,40636;-0,438455;-0,754998;0,721726;33
2,5;2;3;176;21,952478;3;0,223417;-0,219481;-0,267666;0,00809;0,034736;-1,518755;50;2;184;18,903591;3;0,213703;-0,362261;0,241851;-0,300493;0,496815;0,283897;33
3;2;2;181;23,808798;3;-0,762591;0,898007;-0,790701;-0,429965;-0,374031;-0,052624;35;2;180;20,987654;3;-0,990327;0,025913;-0,525463;-0,212594;-0,615956;0,209554;30
1;1;3;188;28,010412;4;-0,055801;-1,336969;0,132545;0,588876;0,062535;0,248474;28;2;176;18,401342;4;0,203261;-0,635691;0,087287;-0,205787;0,270635;-2,002932;28
1;2;2;190;26,31579;3;0,069237;1,030623;0,227841;-0,205787;0,066275;0,386901;40;2;172;20,957273;4;0,366426;0,047224;0,013443;0,84175;-0,17939;-0,618836;37
2;2;3;183;20,902386;4;-0,475116;-0,788144;-0,303129;-0,106285;-0,132105;0,224615;45;2;172;22,985397;3;-0,197354;-0,351114;0,095222;-0,264632;0,270635;-2,06571;36
1,5;1,5;2;183;23,888441;3;-0,454231;-0,540293;0,997016;1,112603;1,169279;0,280934;28;2;172;27,041645;3;-0,18764;-0,502584;-0,303129;-0,337035;0,121873;-0,075402;24
1;2;2;193;22,282478;4;-0,723736;0,063622;-0,806572;0,311287;-0,683607;0,463071;26;2;175;23,510204;4;0,306686;0,047224;-0,529184;-0,459012;-0,628009;0,251941;25
2;2;2;159;22,942131;1;-0,198082;0,775555;-0,215768;-0,493295;0,109821;-1,636752;24;2;180;21,604939;3;-0,886901;0,198203;-0,041612;-0,192909;0,276662;-0,619576;35
1;2;2;184;20,085066;4;-0,248837;0,367544;-0,897089;-0,696628;0,661323;-0,07043;26;2;178;24,302486;2;0,491465;0,055423;1,034339;-0,186513;0,088048;0,051717;27
2;2;2;175;22,857143;3;-0,064787;0,054932;-0,144843;-0,103568;-0,40183;0,122679;30;2;163;25,593737;3;-1,54585;1,713046;-0,576796;-0,054512;0,189524;0,710499;30
1;1;3;189;20,716105;4;-0,473659;0,879644;0,75509;0,717187;-0,08856;0,463036;38;2;185;18,991964;4;0,36497;0,311473;0,232055;0,496336;0,927354;0,156261;36
2;2,5;3;193;22,819405;3;-0,341092;0,311473;-0,267666;0,108711;-0,374031;0,191149;37;2;168;28,344671;3;0,06098;1,164221;0,235776;-0,42973;-0,132105;0,437847;35
3;2;2;178;23,04002;3;0,89208;0,329344;-0,537119;-0,451272;-0,092253;0,656542;49;2;173;22,052191;3;-0,219695;0,737847;-0,267666;0,092256;-0,346231;0,697185;39
2;2;3;180;20,370371;3;-0,218967;-0,370951;-0,182166;0,226369;0,115847;-0,071254;36;2;168;20,195578;3;-0,60914;0,614413;-0,154639;-0,141648;0,056509;-0,175031;33
2;2;2;186;27,459822;3;-0,886901;-0,768307;0,190518;0,120493;0,611751;0,554344;25;2;164;20,077335;3;-0,886173;0,320163;-0,164435;-0,380149;-0,005116;-0,162622;26
2;2;3;193;22,282478;3;-0,352262;0,197711;-0,174231;-0,175127;0,143646;0,488697;30;3;170;23,875433;4;-0,619582;-0,077193;0,085426;-0,178962;0,391598;0,128161;32
1;1;1;192;20,887587;4;0,507979;-0,086374;0,095222;1,35835;0,115847;0,237843;27;1;180;15,432098;4;-0,34182;-0,361278;-0,174231;0,134924;0,115847;0,183003;25
2;2;1;178;26,196188;2;-0,054345;-0,503567;0,356739;-0,046803;0,425424;0,070646;39;2;156;18,902039;4;0,615046;1,163238;-0,248075;-0,448051;-0,361978;0,394781;39
1;2;2;198;21,681461;4;-0,186183;-0,541275;0,029313;0,57748;-0,361978;-0,009876;33;2;168;24,801588;4;0,327571;-0,200627;0,997016;0,577714;1,478856;-0,122161;28
2;2;2;176;27,117769;3;-0,474387;0,452287;-0,78698;0,117683;-0,17939;0,095496;47;1;173;22,386314;3;0,387311;0,612447;-1,813458;-0,875402;-0,857882;0,569667;38
2;2;2;192;29,839409;3;0,615046;0,330818;-1,587403;-0,483043;-1,179511;-0,031896;38;2;164;21,936348;3;0,345542;-0,238336;-0,287258;-0,188207;-0,132105;0,502696;38
2,5;2;2;175;24,163265;3;-0,331378;-0,370951;-0,303129;-0,351878;-0,132105;0,016848;41;2;164;19,333731;3;0,480294;0,45327;0,095222;-0,577833;-0,011142;0,477347;38
2;2;1;182;21,132713;3;-0,074501;-0,493894;-0,432027;0,036623;0,1279;0,683127;28;2;165;21,671259;4;0,212975;0,187056;-0,648286;-0,516844;-0,361978;0,324269;28
1;1;2;190;22,437674;4;-0,741707;0,746537;-0,410082;0,240698;0,177472;0,119449;38;2;170;22,49135;3;0,058795;1,021441;0,225981;0,20601;0,242836;-3,517758;35
2;2;2;190;22,160666;3;0,366426;0,349181;-0,006149;0,179411;-0,318432;-4,286798;36;2;179;22,471209;3;-0,207068;0,064604;-0,529184;-0,579976;-0,374031;-3,163971;39
1,5;1;1;180;22,530865;3;0,594162;-0,257681;0,271239;0,980444;-1,191564;0,082516;44;3;150;24,444445;3;-0,598697;0,329836;-0,17051;0,023242;-0,463454;0,08709;37
2;2;2;181;30,524099;3;-0,454231;0,878661;0,75509;1,090635;0,109821;-0,092726;36;2;183;25,680075;2;0,101292;-1,316641;0,790552;0,588535;-0,132105;-0,901962;31
2;1;2;187;28,596758;4;-1,008298;0,737355;0,450175;0,132804;0,280355;-0,138442;29;2;180;23,456791;2;0,078951;0,60474;-0,372759;-0,28933;-0,086227;0,329534;27
2;2;2;183;24,784258;3;0,499722;1,021441;0,232055;0,986243;-0,144158;0,306959;47;2;167;21,513859;3;0,346999;-0,483238;-0,806572;-0,575738;-0,120052;0,387721;37
1;1;3;175;32,653061;2;-0,596512;-0,10572;-0,929395;0,478605;0,542693;-0,034419;29;2;175;32;2;-1,563092;-0,258173;-0,041612;0,491036;-0,314692;0,365871;31
2;2;2;179;24,343809;4;-0,18764;0,879644;-1,032627;0,079543;-1,544686;-2,640458;39;2;161;23,533043;4;1,169113;0,59605;0,009722;0,10092;-0,881987;-0,04781;34
1,5;1,5;2;197;25,251875;4;0,099835;-0,749452;0,997016;0,826551;0,859703;0,175113;41;1;176;22,598141;3;0,346999;0,367544;-0,283537;-0,315302;-0,374031;0,227641;34
2;2;2;174;23,781214;3;0,346999;0,59605;-0,006149;-0,42284;0,189524;0,042095;36;2;176;24,212294;3;-0,475116;-1,052392;0,513164;0,185758;-0,640062;0,136009;28
2;2;2;183;27,173101;3;-0,342548;-0,067029;-0,947127;-0,087338;-0,661834;0,310388;34;2;173;25,059307;3;-0,34182;-0,351606;0,087287;-0,581077;-0,265121;0,578423;35
2;1,5;2;182;28,680111;2;-0,98887;0,046241;0,271239;1,112603;0,189524;0,276005;40;2;165;19,834711;3;-0,454231;0,330818;-0,006149;-0,177246;-0,120052;-0,246512;39
2;2;3;193;24,967113;3;-0,229409;0,632776;-1,068089;-0,422484;-0,120052;0,656598;33;3;170;21,107267;4;0,345542;0,044767;-0,269527;-0,016524;-0,153878;0,333367;32
2;;2;183;22,096807;3;-0,053616;0,31049;-0,693544;-0,276047;-0,126079;-0,103785;30;2;167;20,438166;3;-0,476572;0,329836;-0,283537;-0,451108;-0,120052;0,381546;29
2;1;2;185;21,329437;4;0,490736;-0,360296;-0,251796;0,161416;-0,782797;0,267639;28;2;163;21,453573;4;0,901065;0,312455;-0,493721;0,361168;-0,560358;0,427457;28
2;2;2;181;28,08217;3;-0,495272;-0,919777;-0,562786;-0,078776;-0,253068;0,266356;37;1;172;24,675501;3;-0,198082;-0,361278;-0,136908;-0,401764;-0,810596;0,306376;34
1;1;2;189;19,596315;4;-0,87573;-0,485204;0,481916;0,542295;0,577925;0,441299;23;1;175;20,244898;3;0,378325;-1,063539;0,364675;0,653217;0,326233;0,400374;22
2;2;3;170;24,913494;3;0,367883;-0,749452;0,75509;0,471405;-0,707713;0,177553;41;2;163;22,582708;4;-1,307672;-0,920268;0,4441;-0,469524;0,794338;0,330495;39
1;2;1;186;21,389755;4;-0,18764;0,330818;-0,78698;0,193736;-0,925533;0,589028;35;2;168;21,612812;4;0,059523;0,614413;0,719628;0,079993;1,224878;0,536694;32
2;1,5;3;178;26,827421;4;-0,599426;0,187547;-1,066229;-0,046696;-0,395803;0,359254;38;1;163;23,711845;4;0,346999;1,164221;-0,041612;-0,212828;0,177472;-1,733092;36
1;1;3;188;26,029879;4;-1,256918;-1,090101;-0,283537;0,582092;0,133926;0,123459;33;3;175;21,87755;4;-1,608503;-2,171355;-0,049054;0,503865;1,732834;-0,109801;31
1,5;1;2;189;21,835896;3;0,346999;0,614413;0,477702;0,33979;-0,144158;0,519734;40;2;165;19,100092;3;-0,208525;0,595067;0,180722;-0,201868;0,661323;0,280934;35
3;3;2;188;22,634676;3;-0,34182;-1,185499;0,346943;0,02464;0,772566;-0,185117;34;2;178;19,568235;1;0,078223;-0,238336;-1,040562;-0,718326;-0,615956;-0,066901;30
2;2;2;181;26,861206;3;0,633017;-1,754162;0,279174;1,249853;-0,219242;-0,098538;32;2;175;21,224489;3;0,481023;0,330818;0,598665;-0,096855;0,413371;0,374164;28
3;2;3;180;20,987654;4;0,080408;-0,74847;0,790552;0,738188;-0,132105;0,396384;41;1;172;23,661438;4;-0,493087;-0,464875;0,981145;-0,223957;1,169279;-0,081099;34
2;2;2;186;22,545959;3;0,078951;0,04575;-0,408221;-0,112469;-0,562644;-0,130439;32;2;180;23,148148;3;0,078951;0,330818;-0,425952;-0,114623;-0,314692;0,059177;30
2;2;1;184;22,743383;3;0,367883;-0,237353;0,532756;0,44986;-0,881987;-0,638018;41;2;156;20,134779;3;0,615046;1,447815;1,535921;0,306977;1,113681;-1,276064;40
